"city departure","city arrival","number passengers 1990","number passengers 1995","number passengers 2000","number passengers 2005","number passengers 2010"
"Teterboro,NJ","Frankfurt,Germany",0,0,0,0,2
"Teterboro,NJ","Vancouver,Canada",0,0,0,0,10
"Minneapolis,MN","Shanghai,China",0,0,0,0,3939
"Berlin,Germany","Orlando,FL",0,0,0,0,946
"Houston,TX","Oslo,Norway",0,0,0,0,2644
"Brussels,Belgium","Seattle,WA",0,0,0,0,5
"Birmingham,AL","Stuttgart,Germany",0,0,0,0,4
"Manizales,Colombia","Washington,DC",0,0,0,0,35
"Toronto,Canada","Appleton,WI",0,0,0,0,14
"Toronto,Canada","Long Beach,CA",0,0,0,0,49
"Beijing,China","Pittsburgh,PA",0,0,0,0,210
"Victorville,CA","Fredericton,Canada",0,0,0,0,75
"Oslo,Norway","Chicago,IL",0,0,0,0,521
"Las Vegas,NV","Budapest,Hungary",0,0,0,0,10
"Montreal,Canada","Akron,OH",0,0,0,0,40
"Denver,CO","Nice,France",0,0,0,0,49
"Pittsburgh,PA","Amsterdam,Netherlands",0,0,0,0,167
"White Plains,NY","Marrakech,Morocco",0,0,0,0,14
"Burbank,CA","Berlin,Germany",0,0,0,0,14
"Burbank,CA","Venice,Italy",0,0,0,0,10
"Rapid City,SD","Toronto,Canada",0,0,0,0,8
"Stuttgart,Germany","Los Angeles,CA",0,0,0,0,179
"Santiago de Compostela,Spain","Teterboro,NJ",0,0,0,0,2
"Teterboro,NJ","Stockholm,Sweden",0,0,0,0,3
"Las Vegas,NV","Prague,Czech Republic",0,0,0,0,68
"Sitka,AK","Anadyr,Russia",0,0,0,0,2
"St. Louis,MO","Philipsburg,Netherlands Antilles",0,0,0,0,63
"Willemstad,Curacao","San Juan,PR",0,0,0,0,791
"Nice,France","Rochester,MN",0,0,0,0,7
"Paris,France","Tampa,FL",0,0,0,0,17
"Cancun,Mexico","San Jose,CA",0,0,0,0,27
"Midland/Odessa,TX","Hamilton,Canada",0,0,0,0,5
"New York,NY","Abuja,Nigeria",0,0,0,0,5685
"Teterboro,NJ","Philipsburg,Sint Maarten",0,0,0,0,8
"Detroit,MI","Manchester,United Kingdom",0,0,0,0,33
"Honolulu,HI","Paris,France",0,0,0,0,10
"San Jose del Cabo,Mexico","Fresno,CA",0,0,0,0,2
"Samana,Dominican Republic","San Juan,PR",0,0,0,0,148
"Edmonton,Canada","Cheyenne,WY",0,0,0,0,142
"San Juan,PR","Samana,Dominican Republic",0,0,0,0,150
"Calgary,Canada","Oklahoma City,OK",0,0,0,0,12
"North Bend/Coos Bay,OR","Vancouver,Canada",0,0,0,0,63
"Toronto,Canada","Elmira/Corning,NY",0,0,0,0,11
"Peoria,IL","London,Canada",0,0,0,0,3
"Sanford,FL","Leeds/Bradford,United Kingdom",0,0,0,0,531
"Gander,Canada","Nashville,TN",0,0,0,0,35
"Teterboro,NJ","Venice,Italy",0,0,0,0,6
"Hartford,CT","Cozumel,Mexico",0,0,0,0,68
"Keflavik/Reykjavik,Iceland","Sanford,FL",0,0,0,0,9563
"Reno,NV","San Jose del Cabo,Mexico",0,0,0,0,17
"Trenton,NJ","Paris,France",0,0,0,0,1
"Helena,MT","Toronto,Canada",0,0,0,0,5
"Lexington,KY","Winnipeg,Canada",0,0,0,0,2
"Vancouver,Canada","Teterboro,NJ",0,0,0,0,5
"Atlanta,GA","Tegucigalpa,Honduras",0,0,0,0,18457
"Las Vegas,NV","Hamilton,Canada",0,0,0,0,12
"Morristown,NJ","Zurich,Switzerland",0,0,0,0,5
"Ho Chi Minh City,Vietnam","Boston,MA",0,0,0,0,229
"Seattle,WA","Keflavik/Reykjavik,Iceland",0,0,0,0,29584
"Pereira,Colombia","Washington,DC",0,0,0,0,331
"Miami,FL","Riohacha,Colombia",0,0,0,0,23
"Toronto,Canada","Wilmington,NC",0,0,0,0,75
"Providenciales,Turks and Caicos Islands","Broomfield,CO",0,0,0,0,1
"Providenciales,Turks and Caicos Islands","Teterboro,NJ",0,0,0,0,3
"Harlingen/San Benito,TX","Tegucigalpa,Honduras",0,0,0,0,577
"San Pedro Sula,Honduras","San Antonio,TX",0,0,0,0,399
"Teterboro,NJ","Moscow,Russia",0,0,0,0,22
"San Juan,PR","Philipsburg,Sint Maarten",0,0,0,0,4867
"Chicago,IL","Philipsburg,Sint Maarten",0,0,0,0,273
"Kuwait,Kuwait","San Francisco,CA",0,0,0,0,3
"Ponce,PR","Punta Cana,Dominican Republic",0,0,0,0,481
"Willemstad,Netherlands Antilles","Los Angeles,CA",0,0,0,0,75
"St. Johns,Antigua and Barbuda","Norfolk,VA",0,0,0,0,1
"Nashville,TN","Kingston,Jamaica",0,0,0,0,18
"Hartford,CT","Kingston,Jamaica",0,0,0,0,290
"Palm Springs,CA","Mexico City,Mexico",0,0,0,0,10
"Westsound,WA","Cortes Bay,Canada",0,0,0,0,2
"Vancouver,Canada","Kenmore,WA",0,0,0,0,4
"Guangzhou,China","Anchorage,AK",0,0,0,0,313
"Hartford,CT","Liberia,Costa Rica",0,0,0,0,196
"Kenmore,WA","Powell River,Canada",0,0,0,0,235
"Miami,FL","Manila,Philippines",0,0,0,0,126
"Kenmore,WA","Gorge Harbor,Canada",0,0,0,0,25
"Kenmore,WA","Big Bay Marina,Canada",0,0,0,0,306
"Saint Barthelemy,Saint Barthelemy","Christiansted,VI",0,0,0,0,17
"Brownsville,TX","Grand Cayman,Cayman Islands",0,0,0,0,6
"Atlanta,GA","Port of Spain,Trinidad and Tobago",0,0,0,0,1133
"Bogota,Colombia","Alexandria,LA",0,0,0,0,151
"Manila,Philippines","Miami,FL",0,0,0,0,4
"Treasure Cay,The Bahamas","Wilmington,NC",0,0,0,0,1
"Miami,FL","Farnborough,United Kingdom",0,0,0,0,10
"Appleton,WI","Thunder Bay,Canada",0,0,0,0,2
"Quebec,Canada","Kalamazoo,MI",0,0,0,0,40
"Buffalo,NY","San Jose,Costa Rica",0,0,0,0,24
"Portsmouth,NH","Shannon,Ireland",0,0,0,0,195
"Berlin,Germany","Teterboro,NJ",0,0,0,0,11
"Accra,Ghana","Atlanta,GA",0,0,0,0,13125
"Montreal,Canada","Moline,IL",0,0,0,0,6
"Des Moines,IA","Quebec,Canada",0,0,0,0,3
"Miami,FL","Geneva,Switzerland",0,0,0,0,8
"Toronto,Canada","Saginaw/Bay City/Midland,MI",0,0,0,0,23
"San Pedro Sula,Honduras","Phoenix,AZ",0,0,0,0,369
"Vancouver,Canada","Louisville,KY",0,0,0,0,2
"Toronto,Canada","Jackson/Vicksburg,MS",0,0,0,0,16
"San Salvador,El Salvador","Harlingen/San Benito,TX",0,0,0,0,275
"Tokyo,Japan","Phoenix,AZ",0,0,0,0,8
"Portland,OR","Kiev,Ukraine",0,0,0,0,200
"Grand Rapids,MI","Saskatoon,Canada",0,0,0,0,4
"Anacortes,WA","Victoria,Canada",0,0,0,0,6
"Valencia,Spain","New York,NY",0,0,0,0,9144
"Calgary,Canada","Hancock/Houghton,MI",0,0,0,0,1
"Edmonton,Canada","Anchorage,AK",0,0,0,0,102
"Bonaire,Bonaire,Sint Eustatius,and Saba","Houston,TX",0,0,0,0,2253
"Washington,DC","Quebec,Canada",0,0,0,0,2802
"Fayetteville,AR","Monterrey,Mexico",0,0,0,0,15
"Minneapolis,MN","Sao Paulo,Brazil",0,0,0,0,153
"Hyannis,MA","Montreal,Canada",0,0,0,0,4
"Colorado Springs,CO","Hahn,Germany",0,0,0,0,225
"Provideniya,Russia","Anchorage,AK",0,0,0,0,1
"Wilmington,NC","Montego Bay,Jamaica",0,0,0,0,12
"Prague,Czech Republic","Las Vegas,NV",0,0,0,0,104
"Riohacha,Colombia","Miami,FL",0,0,0,0,37
"San Jose del Cabo,Mexico","Palm Springs,CA",0,0,0,0,7
"Newark,NJ","Willemstad,Curacao",0,0,0,0,411
"New York,NY","Chennai,India",0,0,0,0,19956
"Las Vegas,NV","Dusseldorf,Germany",0,0,0,0,243
"Houston,TX","Singapore,Singapore",0,0,0,0,34215
"Oklahoma City,OK","Acapulco,Mexico",0,0,0,0,14
"Leipzig,Germany","Savannah,GA",0,0,0,0,297
"Toronto,Canada","Evansville,IN",0,0,0,0,6
"Boston,MA","Beijing,China",0,0,0,0,3305
"Roatan Island,Honduras","Newark,NJ",0,0,0,0,588
"London,Canada","Greer,SC",0,0,0,0,12
"Lagos,Nigeria","Washington,DC",0,0,0,0,386
"Eagle,CO","Toronto,Canada",0,0,0,0,13
"Port Townsend,WA","Nanaimo,Canada",0,0,0,0,4
"Venice,Italy","Dallas/Fort Worth,TX",0,0,0,0,286
"Ottawa,Canada","Louisville,KY",0,0,0,0,21
"Neiva,Colombia","Los Angeles,CA",0,0,0,0,2
"Fort Wayne,IN","Toronto,Canada",0,0,0,0,28
"Vancouver,Canada","Elmira/Corning,NY",0,0,0,0,1
"Stuttgart,Germany","Greer,SC",0,0,0,0,1
"St. Louis,MO","Philipsburg,Sint Maarten",0,0,0,0,66
"Tenerife,Spain","Miami,FL",0,0,0,0,2963
"Toronto,Canada","Battle Creek,MI",0,0,0,0,6
"Edmonton,Canada","Burbank,CA",0,0,0,0,11
"Fairbanks,AK","Inuvik,Canada",0,0,0,0,9
"Teterboro,NJ","Hamilton,Bermuda",0,0,0,0,2
"Chicago,IL","Abu Dhabi,United Arab Emirates",0,0,0,0,82773
"London,Canada","Harrisburg,PA",0,0,0,0,8
"Milwaukee,WI","Santa Maria,Portugal",0,0,0,0,5
"London,Canada","South Bend,IN",0,0,0,0,1
"Miami,FL","Ciudad del Carmen,Mexico",0,0,0,0,29
"Las Vegas,NV","Manzanillo,Mexico",0,0,0,0,5
"Helsinki,Finland","Chicago,IL",0,0,0,0,7
"Bonaire,Bonaire,Sint Eustatius,and Saba","Newark,NJ",0,0,0,0,587
"Friday Harbor,WA","Vancouver,Canada",0,0,0,0,2
"Las Vegas,NV","Veracruz,Mexico",0,0,0,0,122
"Moscow,Russia","Newark,NJ",0,0,0,0,9
"Houston,TX","Cayman Brac,Cayman Islands",0,0,0,0,79
"Detroit,MI","Stuttgart,Germany",0,0,0,0,2
"Ottawa,Canada","Traverse City,MI",0,0,0,0,1
"Port-au-Prince,Haiti","Sanford,FL",0,0,0,0,323
"Honolulu,HI","Kuwait,Kuwait",0,0,0,0,93
"Tegucigalpa,Honduras","Memphis,TN",0,0,0,0,20
"San Francisco,CA","Pontoise,France",0,0,0,0,3
"Santiago,Dominican Republic","Washington,DC",0,0,0,0,347
"Fort Lauderdale,FL","Acapulco,Mexico",0,0,0,0,1
"Turin,Italy","Newark,NJ",0,0,0,0,48
"Edinburgh,United Kingdom","Bangor,ME",0,0,0,0,6
"Neiva,Colombia","New York,NY",0,0,0,0,130
"Moscow,Russia","Denver,CO",0,0,0,0,3
"Gorge Harbor,Canada","Kenmore,WA",0,0,0,0,36
"Greensboro/High Point,NC","Lake Simcoe,Canada",0,0,0,0,11
"Sullivan Bay,Canada","Kenmore,WA",0,0,0,0,156
"Fairbanks,AK","Kagoshima,Japan",0,0,0,0,64
"Big Bay Marina,Canada","Seattle,WA",0,0,0,0,84
"Kansas City,MO","Providenciales,Turks and Caicos Islands",0,0,0,0,15
"Lexington,KY","Farnborough,United Kingdom",0,0,0,0,10
"Cancun,Mexico","Santa Ana,CA",0,0,0,0,106
"Budapest,Hungary","Atlantic City,NJ",0,0,0,0,3
"Camp Springs,MD","Guantanamo,Cuba",0,0,0,0,162
"Geneva,Switzerland","Detroit,MI",0,0,0,0,227
"Fort Lauderdale,FL","Santa Marta,Colombia",0,0,0,0,1
"Minneapolis,MN","Busan,South Korea",0,0,0,0,1027
"Hong Kong,Hong Kong","Hartford,CT",0,0,0,0,143
"Grande Prairie,Canada","Juneau,AK",0,0,0,0,40
"Ottawa,Canada","Colorado Springs,CO",0,0,0,0,44
"Providence,RI","Providenciales,Turks and Caicos Islands",0,0,0,0,8
"Sacramento,CA","Acapulco,Mexico",0,0,0,0,295
"Victorville,CA","Edmonton,Canada",0,0,0,0,261
"Portland,OR","Berlin,Germany",0,0,0,0,6
"Savannah,GA","Montreal,Canada",0,0,0,0,44
"Kenmore,WA","Desolation Sound,Canada",0,0,0,0,269
"Greenway Sound,Canada","Kenmore,WA",0,0,0,0,23
"Oak Harbor,WA","Campbell River,Canada",0,0,0,0,4
"Barbados/Bridgetown,Barbados","Fort Myers,FL",0,0,0,0,83
"Vancouver,Canada","Eagle River,WI",0,0,0,0,1
"San Antonio,TX","Providenciales,Turks and Caicos Islands",0,0,0,0,23
"Broomfield,CO","Panama City,Panama",0,0,0,0,3
"Rifle,CO","North Eleuthera,The Bahamas",0,0,0,0,12
"Indianapolis,IN","Kitchener,Canada",0,0,0,0,120
"Richmond,VA","Providenciales,Turks and Caicos Islands",0,0,0,0,28
"Hamilton,Canada","Seattle,WA",0,0,0,0,4
"Raleigh/Durham,NC","Moss Town,The Bahamas",0,0,0,0,190
"Hartford,CT","Singapore,Singapore",0,0,0,0,76
"Norfolk,VA","Goose Bay,Canada",0,0,0,0,97
"Frankfurt,Germany","Phoenix,AZ",0,0,0,0,5109
"Charlottesville,VA","Toronto,Canada",0,0,0,0,8
"Monterrey,Mexico","Dayton,OH",0,0,0,0,23
"Queretaro,Mexico","Seattle,WA",0,0,0,0,40
"Barbados/Bridgetown,Barbados","Houston,TX",0,0,0,0,119
"Houston,TX","Barbados/Bridgetown,Barbados",0,0,0,0,109
"Nice,France","Teterboro,NJ",0,0,0,0,23
"Beijing,China","Atlanta,GA",0,0,0,0,1621
"Syracuse,NY","Grand Cayman,Cayman Islands",0,0,0,0,1
"Dallas,TX","Providenciales,Turks and Caicos Islands",0,0,0,0,46
"Oslo,Norway","Philadelphia,PA",0,0,0,0,19649
"Newark,NJ","La Macaza,Canada",0,0,0,0,866
"Boston,MA","Akureyri,Iceland",0,0,0,0,166
"Manama,Bahrain","Washington,DC",0,0,0,0,10553
"Finningley,United Kingdom","Sanford,FL",0,0,0,0,533
"Hamilton,Canada","Erie,PA",0,0,0,0,12
"Chicago,IL","Halifax,Canada",0,0,0,0,15655
"Los Angeles,CA","Moss Town,The Bahamas",0,0,0,0,152
"Peoria,IL","Winnipeg,Canada",0,0,0,0,4
"Edmonton,Canada","Jackson,WY",0,0,0,0,4
"Geneva,Switzerland","Jackson,WY",0,0,0,0,4
"Dallas/Fort Worth,TX","Willemstad,Netherlands Antilles",0,0,0,0,79
"King Salmon,AK","Georgetown,Guyana",0,0,0,0,5
"Tegucigalpa,Honduras","San Antonio,TX",0,0,0,0,152
"Riyadh,Saudi Arabia","Boston,MA",0,0,0,0,39
"New York,NY","Tampere,Finland",0,0,0,0,254
"Tampa,FL","Stuttgart,Germany",0,0,0,0,132
"London,United Kingdom","Jacksonville,FL",0,0,0,0,45
"Sal Island,Cape Verde","San Juan,PR",0,0,0,0,74
"Atlanta,GA","Philipsburg,Sint Maarten",0,0,0,0,3321
"Cortes Bay,Canada","Westsound,WA",0,0,0,0,2
"Orlando,FL","Beijing,China",0,0,0,0,44
"Fort Lauderdale,FL","Santiago,Dominican Republic",0,0,0,0,20701
"Rochester,MN","London,United Kingdom",0,0,0,0,4
"Newark,NJ","Glasgow/Prestwick,United Kingdom",0,0,0,0,160
"Newark,NJ","Roatan Island,Honduras",0,0,0,0,658
"Jacksonville,FL","London,United Kingdom",0,0,0,0,78
"Denver,CO","Geneva,Switzerland",0,0,0,0,308
"Jacksonville,FL","Regina,Canada",0,0,0,0,2
"Puerto Vallarta,Mexico","Fresno,CA",0,0,0,0,9
"Jeddah,Saudi Arabia","Cleveland,OH",0,0,0,0,11
"Kalispell,MT","Montreal,Canada",0,0,0,0,2
"East Farmingdale,NY","Vancouver,Canada",0,0,0,0,43
"Camp Springs,MD","Puerto Plata,Dominican Republic",0,0,0,0,105
"Charleston/Dunbar,WV","London,Canada",0,0,0,0,11
"Tampa,FL","Port of Spain,Trinidad and Tobago",0,0,0,0,112
"Anchorage,AK","Inuvik,Canada",0,0,0,0,7
"Atlanta,GA","St. John's,Canada",0,0,0,0,199
"Jakarta,Indonesia","Guam,TT",0,0,0,0,28
"Quebec,Canada","Lansing,MI",0,0,0,0,1
"Hamilton,Canada","San Diego,CA",0,0,0,0,4
"Teterboro,NJ","Kiev,Ukraine",0,0,0,0,2
"Manila,Philippines","Atlanta,GA",0,0,0,0,3949
"Des Moines,IA","San Jose del Cabo,Mexico",0,0,0,0,5
"Newark,NJ","Farnborough,United Kingdom",0,0,0,0,12
"Milwaukee,WI","San Jose,Costa Rica",0,0,0,0,97
"Ottawa,Canada","La Crosse,WI",0,0,0,0,1
"Boston,MA","Santiago de Compostela,Spain",0,0,0,0,1
"West Palm Beach/Palm Beach,FL","Kiev,Ukraine",0,0,0,0,5
"Salt Lake City,UT","Nassau,The Bahamas",0,0,0,0,6
"Nice,France","Miami,FL",0,0,0,0,11
"Washington,DC","Farnborough,United Kingdom",0,0,0,0,4
"Edmonton,Canada","Albany,NY",0,0,0,0,10
"Hamilton,Canada","Los Angeles,CA",0,0,0,0,6
"Salt Lake City,UT","Lima,Peru",0,0,0,0,1007
"Teterboro,NJ","Hamilton,Canada",0,0,0,0,31
"San Francisco,CA","Santiago de Compostela,Spain",0,0,0,0,4
"Ezeiza,Argentina","Teterboro,NJ",0,0,0,0,2
"Rzeszow,Poland","Newark,NJ",0,0,0,0,2956
"Miami,FL","Kuwait,Kuwait",0,0,0,0,2
"Dubai,United Arab Emirates","Houston,TX",0,0,0,0,85830
"Knoxville,TN","Quebec,Canada",0,0,0,0,28
"Cleveland,OH","Shanghai,China",0,0,0,0,2010
"Toronto,Canada","Manassas,VA",0,0,0,0,4
"Toronto,Canada","Newburgh/Poughkeepsie,NY",0,0,0,0,1
"La Macaza,Canada","Newark,NJ",0,0,0,0,832
"Salzburg,Austria","Bangor,ME",0,0,0,0,4
"Pittsburgh,PA","Beijing,China",0,0,0,0,95
"Houston,TX","Hong Kong,Hong Kong",0,0,0,0,734
"Nootka Sound,Canada","Tacoma,WA",0,0,0,0,23
"London,United Kingdom","Salt Lake City,UT",0,0,0,0,1620
"Burbank,CA","London,United Kingdom",0,0,0,0,6
"Bangor,ME","Leipzig,Germany",0,0,0,0,129
"Los Angeles,CA","Yinchuan,China",0,0,0,0,7
"Aspen,CO","Toronto,Canada",0,0,0,0,4
"Eagle River,WI","Vancouver,Canada",0,0,0,0,10
"Philipsburg,Sint Maarten","Miami,FL",0,0,0,0,19793
"London,Canada","Boston,MA",0,0,0,0,3
"Moss Town,The Bahamas","Detroit,MI",0,0,0,0,88
"Kingston,Jamaica","Hartford,CT",0,0,0,0,34
"Panama City,Panama","Baltimore,MD",0,0,0,0,149
"Fort Lauderdale,FL","Armenia,Colombia",0,0,0,0,14013
"Asheville,NC","Quebec,Canada",0,0,0,0,10
"Toronto,Canada","Cheyenne,WY",0,0,0,0,60
"Farnborough,United Kingdom","Boston,MA",0,0,0,0,3
"Burbank,CA","Flores,Guatemala",0,0,0,0,9
"Shannon,Ireland","Duluth,MN",0,0,0,0,3
"Puerto Vallarta,Mexico","Long Beach,CA",0,0,0,0,17
"Houston,TX","Bonaire,Bonaire,Sint Eustatius,and Saba",0,0,0,0,2493
"Seattle,WA","Port McNeill,Canada",0,0,0,0,173
"Tacoma,WA","Port McNeill,Canada",0,0,0,0,18
"Kalamazoo,MI","Toronto,Canada",0,0,0,0,18
"Salt Lake City,UT","Frankfurt,Germany",0,0,0,0,3
"Santiago,Chile","Wilmington,NC",0,0,0,0,5
"Pullman,WA","Vancouver,Canada",0,0,0,0,8
"South Bend,IN","London,Canada",0,0,0,0,4
"Kenmore,WA","Port Hardy,Canada",0,0,0,0,24
"Washington,DC","Rostock-Laage,Germany",0,0,0,0,1
"Teterboro,NJ","The Valley,Anguilla",0,0,0,0,3
"Toronto,Canada","Pensacola,FL",0,0,0,0,3
"Dallas/Fort Worth,TX","Port-au-Prince,Haiti",0,0,0,0,323
"White Plains,NY","Ottawa,Canada",0,0,0,0,1
"Stuttgart,Germany","Tampa,FL",0,0,0,0,270
"Nuremberg,Germany","Greer,SC",0,0,0,0,1
"Rio Grande,Argentina","Atlanta,GA",0,0,0,0,3
"Columbus,OH","Moss Town,The Bahamas",0,0,0,0,115
"Buffalo,NY","Philipsburg,Netherlands Antilles",0,0,0,0,7
"Tampa,FL","Prague,Czech Republic",0,0,0,0,295
"Lisbon,Portugal","Philadelphia,PA",0,0,0,0,23685
"Willemstad,Curacao","Los Angeles,CA",0,0,0,0,78
"Los Angeles,CA","Santiago de Compostela,Spain",0,0,0,0,1
"Lima,Peru","Denver,CO",0,0,0,0,60
"Riverside,CA","Hahn,Germany",0,0,0,0,246
"Ottawa,Canada","Huntsville,AL",0,0,0,0,68
"Mexico City,Mexico","Fresno,CA",0,0,0,0,5
"Rome,Italy","San Diego,CA",0,0,0,0,34
"New York,NY","Valencia,Spain",0,0,0,0,8755
"Paris,France","Charlotte Amalie,VI",0,0,0,0,7
"Montego Bay,Jamaica","Lansing,MI",0,0,0,0,1
"Minneapolis,MN","Trondheim,Norway",0,0,0,0,118
"Fort Yukon,AK","Old Crow,Canada",0,0,0,0,13
"Santiago de Compostela,Spain","Lexington,KY",0,0,0,0,4
"Acapulco,Mexico","Austin,TX",0,0,0,0,25
"Las Vegas,NV","Karlsruhe/Baden-Baden,Germany",0,0,0,0,8
"Saint John,Canada","Burlington,VT",0,0,0,0,1
"Brussels,Belgium","Syracuse,NY",0,0,0,0,158
"Anchorage,AK","Tuktoyaktuk,Canada",0,0,0,0,12
"Goose Bay,Canada","Kansas City,MO",0,0,0,0,2
"Charlotte,NC","Rome,Italy",0,0,0,0,41537
"Cape Town,South Africa","New York,NY",0,0,0,0,95
"White Plains,NY","Marseille,France",0,0,0,0,1
"London,United Kingdom","Bedford,MA",0,0,0,0,7
"Moscow,Russia","Las Vegas,NV",0,0,0,0,98
"Atlanta,GA","Tobago,Trinidad and Tobago",0,0,0,0,1021
"Coeur d'Alene,ID","Vancouver,Canada",0,0,0,0,8
"Seattle,WA","Cortes Bay,Canada",0,0,0,0,7
"Toronto,Canada","Monticello,NY",0,0,0,0,17
"Guantanamo,Cuba","Santa Monica,CA",0,0,0,0,2
"Allentown/Bethlehem/Easton,PA","Providenciales,Turks and Caicos Islands",0,0,0,0,13
"Farnborough,United Kingdom","Los Angeles,CA",0,0,0,0,7
"Manchester,NH","Hamilton,Bermuda",0,0,0,0,1
"Philipsburg,Sint Maarten","Washington,DC",0,0,0,0,1040
"Brasilia,Brazil","Atlanta,GA",0,0,0,0,24335
"Bangor,ME","Geneva,Switzerland",0,0,0,0,6
"Bedford,MA","Philipsburg,Netherlands Antilles",0,0,0,0,2
"Fargo,ND","Santa Cruz/Huatulco,Mexico",0,0,0,0,164
"Montego Bay,Jamaica","Wilmington,NC",0,0,0,0,12
"White Plains,NY","Rabat,Morocco",0,0,0,0,5
"Tampa,FL","Willemstad,Curacao",0,0,0,0,27
"San Diego,CA","Athens,Greece",0,0,0,0,143
"Fort Lauderdale,FL","Farnborough,United Kingdom",0,0,0,0,2
"Tegucigalpa,Honduras","Alexandria,LA",0,0,0,0,310
"Karlsruhe/Baden-Baden,Germany","Easton,MD",0,0,0,0,10
"Victorville,CA","Ottawa,Canada",0,0,0,0,2608
"New York,NY","Moss Town,The Bahamas",0,0,0,0,184
"Van Nuys,CA","Toronto,Canada",0,0,0,0,4
"Nassau,The Bahamas","Teterboro,NJ",0,0,0,0,36
"Lexington,KY","Toronto,Canada",0,0,0,0,52
"Augusta,GA","Tokyo,Japan",0,0,0,0,9
"Detroit,MI","Guatemala City,Guatemala",0,0,0,0,119
"El Paso,TX","Guatemala City,Guatemala",0,0,0,0,2319
"Montreal,Canada","Hyannis,MA",0,0,0,0,4
"Baltimore,MD","Monterrey,Mexico",0,0,0,0,34
"Tampa,FL","Athens,Greece",0,0,0,0,258
"Sacramento,CA","Ixtapa/Zihuatanejo,Mexico",0,0,0,0,397
"Hartford,CT","St. Johns,Antigua and Barbuda",0,0,0,0,144
"Niagara Falls,NY","Stephenville,Canada",0,0,0,0,161
"Akureyri,Iceland","Seattle,WA",0,0,0,0,120
"Magangue,Colombia","White Plains,NY",0,0,0,0,2
"London,United Kingdom","Boca Raton,FL",0,0,0,0,15
"Teterboro,NJ","Dusseldorf,Germany",0,0,0,0,4
"Rockford,IL","Windsor,Canada",0,0,0,0,18
"Oklahoma City,OK","Winnipeg,Canada",0,0,0,0,2
"Broomfield,CO","Nassau,The Bahamas",0,0,0,0,5
"Fort Lauderdale,FL","Istanbul,Turkey",0,0,0,0,50
"Teterboro,NJ","Manchester,United Kingdom",0,0,0,0,8
"Muskoka,Canada","South Bend,IN",0,0,0,0,4
"Detroit,MI","Bangkok,Thailand",0,0,0,0,3692
"Austin,TX","Toulon/Hyeres,France",0,0,0,0,5
"Moscow,Russia","Duluth,MN",0,0,0,0,6
"Athens,Greece","Hartford,CT",0,0,0,0,211
"Boston,MA","Stockholm,Sweden",0,0,0,0,30
"Pontiac,MI","Florence,Italy",0,0,0,0,5
"Kodiak,AK","St. Lucia,Saint Lucia",0,0,0,0,7
"Teterboro,NJ","Southend-On-Sea,United Kingdom",0,0,0,0,2
"San Antonio,TX","Tegucigalpa,Honduras",0,0,0,0,643
"Miami,FL","Karlsruhe/Baden-Baden,Germany",0,0,0,0,6
"Phoenix,AZ","Stuttgart,Germany",0,0,0,0,3
"Fargo,ND","Geneva,Switzerland",0,0,0,0,11
"Farnborough,United Kingdom","Charlotte,NC",0,0,0,0,3
"Reno,NV","Cancun,Mexico",0,0,0,0,467
"Astoria/Seaside,OR","Vancouver,Canada",0,0,0,0,2
"Los Angeles,CA","Belize City,Belize",0,0,0,0,704
"Victoria,Canada","Westsound,WA",0,0,0,0,7
"Santa Maria,Portugal","White Plains,NY",0,0,0,0,1
"Moline,IL","Saskatoon,Canada",0,0,0,0,2
"London,Canada","Omaha,NE",0,0,0,0,3
"Geneva,Switzerland","Duluth,MN",0,0,0,0,15
"Kiev,Ukraine","Bangor,ME",0,0,0,0,4
"Des Moines,IA","Saskatoon,Canada",0,0,0,0,3
"Galena,AK","St. Pierre,Saint Pierre and Miquelon",0,0,0,0,6
"Kosice,Slovakia","Washington,DC",0,0,0,0,1
"Denver,CO","Hong Kong,Hong Kong",0,0,0,0,429
"Punta Cana,Dominican Republic","Pensacola,FL",0,0,0,0,3
"Kenmore,WA","Cortes Bay,Canada",0,0,0,0,334
"Venice,Italy","Teterboro,NJ",0,0,0,0,6
"Van Nuys,CA","Papeete,French Polynesia",0,0,0,0,13
"Hong Kong,Hong Kong","Houston,TX",0,0,0,0,799
"San Luis Potosi,Mexico","Laredo,TX",0,0,0,0,25
"Edinburgh,United Kingdom","Sanford,FL",0,0,0,0,250
"Philadelphia,PA","Philipsburg,Sint Maarten",0,0,0,0,3579
"Miami,FL","The Valley,Anguilla",0,0,0,0,28
"Washington,DC","Bordeaux,France",0,0,0,0,247
"Orlando,FL","Manila,Philippines",0,0,0,0,14
"Guam,TT","Luzon Island,Philippines",0,0,0,0,108
"Jackson,WY","Vancouver,Canada",0,0,0,0,1
"Freeport,The Bahamas","Little Rock,AR",0,0,0,0,1
"Iqaluit,Canada","San Diego,CA",0,0,0,0,10
"Penticton,Canada","Eagle River,WI",0,0,0,0,8
"Oakland,CA","Toluca,Mexico",0,0,0,0,4043
"Seattle,WA","Madrid,Spain",0,0,0,0,82
"Miami,FL","Tenerife,Spain",0,0,0,0,2856
"Rzeszow,Poland","New York,NY",0,0,0,0,2472
"Elko,NV","Toronto,Canada",0,0,0,0,5
"Edmonton,Canada","Charleston/Dunbar,WV",0,0,0,0,5
"Tel Aviv,Israel","Bangor,ME",0,0,0,0,17
"Miami,FL","Hamilton,Canada",0,0,0,0,2
